Date,Open,High,Low,Close,Adj Close,Volume
2012-03-07,81.94999694824219,81.94999694824219,81.1240005493164,81.6500015258789,81.6500015258789,0
2012-03-08,81.1240005493164,82.5,81.03700256347656,81.2490005493164,81.2490005493164,0
2012-03-09,81.5999984741211,81.94999694824219,81.11499786376953,81.6500015258789,81.6500015258789,0
2012-03-12,81.30000305175781,82.25,80.56999969482422,80.9280014038086,80.9280014038086,0
2012-03-13,80.92500305175781,81.44999694824219,80.51000213623047,80.91500091552734,80.91500091552734,0
2012-03-14,80.91699981689453,81.5,80.56400299072266,80.95999908447266,80.95999908447266,0
2012-03-15,80.95999908447266,81.8499984741211,80.70899963378906,80.81500244140625,80.81500244140625,0
2012-03-16,80.82099914550781,83.0,80.82099914550781,82.25,82.25,0
2012-03-19,81.80000305175781,82.25,80.9800033569336,81.28600311279297,81.28600311279297,0
2012-03-20,81.19499969482422,82.4000015258789,81.03600311279297,81.13999938964844,81.13999938964844,0
2012-03-21,81.14600372314453,82.5,81.08699798583984,81.75,81.75,0
2012-03-22,81.23899841308594,83.0,81.23600006103516,81.72599792480469,81.72599792480469,0
2012-03-23,81.7300033569336,83.0,81.30400085449219,81.9000015258789,81.9000015258789,0
2012-03-26,81.94999694824219,82.25,81.41999816894531,82.25,82.25,0
2012-03-27,81.74299621582031,82.25,81.36199951171875,82.1500015258789,82.1500015258789,0
2012-03-28,82.05000305175781,82.75,81.34200286865234,82.05000305175781,82.05000305175781,0
2012-03-29,81.45099639892578,82.1500015258789,81.32499694824219,81.75,81.75,0
2012-03-30,81.33499908447266,82.19999694824219,81.33499908447266,81.94999694824219,81.94999694824219,0
2012-04-02,81.65899658203125,82.75,81.49500274658203,82.02999877929688,82.02999877929688,0
2012-04-03,81.50199890136719,82.9000015258789,81.48999786376953,82.75,82.75,0
2012-04-04,82.25,82.75,81.40799713134766,82.1500015258789,82.1500015258789,0
2012-04-05,82.02999877929688,82.75,81.45700073242188,82.25,82.25,0
2012-04-06,82.75,82.75,82.75,82.75,82.75,0
2012-04-09,82.75,82.75,82.69999694824219,82.69999694824219,82.69999694824219,0
2012-04-10,82.0999984741211,82.25,81.5979995727539,82.25,82.25,0
2012-04-11,81.72000122070312,83.25,81.56199645996094,81.98100280761719,81.98100280761719,0
2012-04-12,81.97599792480469,83.19999694824219,81.6709976196289,82.4000015258789,82.4000015258789,0
2012-04-13,81.8550033569336,83.0,81.41699981689453,82.3499984741211,82.3499984741211,0
2012-04-16,82.0999984741211,82.3499984741211,81.36900329589844,82.1500015258789,82.1500015258789,0
2012-04-17,81.61299896240234,82.37999725341797,81.44499969482422,82.3499984741211,82.3499984741211,0
2012-04-18,81.8280029296875,83.0,81.47000122070312,82.30000305175781,82.30000305175781,0
2012-04-19,81.71800231933594,83.0,81.52799987792969,82.27999877929688,82.27999877929688,0
2012-04-20,81.83399963378906,82.30000305175781,81.58599853515625,82.30000305175781,82.30000305175781,0
2012-04-23,81.677001953125,83.0,81.57499694824219,81.73600006103516,81.73600006103516,0
2012-04-24,81.72200012207031,83.16999816894531,81.52300262451172,82.41999816894531,82.41999816894531,0
2012-04-25,81.9010009765625,82.5,81.63800048828125,82.31999969482422,82.31999969482422,0
2012-04-26,82.30000305175781,82.30000305175781,81.68499755859375,82.2969970703125,82.2969970703125,0
2012-04-27,81.73799896240234,83.0,81.47599792480469,82.25,82.25,0
2012-04-30,81.6729965209961,83.0,81.58300018310547,82.30000305175781,82.30000305175781,0
2012-05-01,83.0,83.0,83.0,83.0,83.0,0
2012-05-02,81.91000366210938,82.51000213623047,81.75900268554688,82.5,82.5,0
2012-05-03,81.89700317382812,83.01000213623047,81.58899688720703,82.19999694824219,82.19999694824219,0
2012-05-04,81.61799621582031,83.0,81.61100006103516,82.1500015258789,82.1500015258789,0
2012-05-07,82.25,83.25,81.61799621582031,82.3499984741211,82.3499984741211,0
2012-05-08,81.7239990234375,82.30000305175781,81.70099639892578,81.76000213623047,81.76000213623047,0
2012-05-09,81.77300262451172,82.75,81.6989974975586,82.3499984741211,82.3499984741211,0
2012-05-10,81.69599914550781,83.5,81.69599914550781,82.20099639892578,82.20099639892578,0
2012-05-11,82.21600341796875,83.55000305175781,81.99700164794922,82.69999694824219,82.69999694824219,0
2012-05-14,82.1500015258789,84.0,82.03600311279297,83.30000305175781,83.30000305175781,0
2012-05-15,82.74700164794922,84.0,82.38099670410156,83.1500015258789,83.1500015258789,0
2012-05-16,82.677001953125,83.6500015258789,82.52999877929688,83.4000015258789,83.4000015258789,0
2012-05-17,82.83599853515625,83.44999694824219,82.69100189208984,83.33000183105469,83.33000183105469,0
2012-05-18,82.7509994506836,84.4000015258789,82.74199676513672,83.5999984741211,83.5999984741211,0
2012-05-21,83.5999984741211,84.1500015258789,82.83399963378906,84.1500015258789,84.1500015258789,0
2012-05-22,83.69000244140625,84.41699981689453,83.33699798583984,83.5739974975586,83.5739974975586,0
2012-05-23,83.56500244140625,84.46600341796875,83.45700073242188,83.71399688720703,83.71399688720703,0
2012-05-24,83.70999908447266,85.0999984741211,83.55699920654297,83.75599670410156,83.75599670410156,0
2012-05-25,83.75800323486328,85.0,83.59400177001953,84.552001953125,84.552001953125,0
2012-05-28,84.3499984741211,84.54399871826172,83.59400177001953,84.3499984741211,84.3499984741211,0
2012-05-29,84.55000305175781,85.06300354003906,83.96600341796875,85.05000305175781,85.05000305175781,0
2012-05-30,84.4000015258789,85.91999816894531,84.29199981689453,85.8499984741211,85.8499984741211,0
2012-05-31,86.0,86.9000015258789,83.73899841308594,85.30000305175781,85.30000305175781,0
2012-06-01,84.66799926757812,85.4000015258789,84.47699737548828,85.4000015258789,85.4000015258789,0
2012-06-04,84.38099670410156,86.0,84.24099731445312,85.0,85.0,0
2012-06-05,84.39299774169922,85.0,84.08699798583984,84.8499984741211,84.8499984741211,0
2012-06-06,84.24500274658203,84.8499984741211,83.83399963378906,84.55000305175781,84.55000305175781,0
2012-06-07,83.9530029296875,84.6500015258789,82.79000091552734,83.4000015258789,83.4000015258789,0
2012-06-08,82.8010025024414,83.94999694824219,82.78800201416016,83.1989974975586,83.1989974975586,0
2012-06-11,83.8499984741211,84.3499984741211,83.08399963378906,83.08999633789062,83.08999633789062,0
2012-06-12,83.0979995727539,84.6500015258789,83.0979995727539,84.4000015258789,84.4000015258789,0
2012-06-13,83.79100036621094,84.55000305175781,83.40399932861328,83.71099853515625,83.71099853515625,0
2012-06-14,83.70999908447266,84.30000305175781,83.01799774169922,83.6500015258789,83.6500015258789,0
2012-06-15,83.01499938964844,84.75,83.01499938964844,83.43699645996094,83.43699645996094,0
2012-06-18,82.93399810791016,84.0,82.73100280761719,82.76300048828125,82.76300048828125,0
2012-06-19,82.7509994506836,83.6500015258789,82.50599670410156,82.66999816894531,82.66999816894531,0
2012-06-20,82.67400360107422,83.25,81.91600036621094,82.06400299072266,82.06400299072266,0
2012-06-21,82.0719985961914,82.93000030517578,81.92900085449219,82.00499725341797,82.00499725341797,0
2012-06-22,82.00499725341797,83.30000305175781,81.99800109863281,82.63200378417969,82.63200378417969,0
2012-06-25,82.59200286865234,83.30000305175781,82.19599914550781,82.4520034790039,82.4520034790039,0
2012-06-26,82.45099639892578,83.33000183105469,82.24600219726562,82.24800109863281,82.24800109863281,0
2012-06-27,82.24400329589844,83.25,82.24400329589844,82.54399871826172,82.54399871826172,0
2012-06-28,82.54900360107422,83.44999694824219,82.24800109863281,82.28700256347656,82.28700256347656,0
2012-06-29,82.29900360107422,83.55000305175781,82.29199981689453,83.30000305175781,83.30000305175781,0
2012-07-02,82.48899841308594,83.25,82.44400024414062,82.65899658203125,82.65899658203125,0
2012-07-03,82.66600036621094,83.80000305175781,82.15699768066406,82.46600341796875,82.46600341796875,0
2012-07-04,82.46700286865234,83.03700256347656,82.30400085449219,82.35199737548828,82.35199737548828,0
2012-07-05,82.34700012207031,83.55000305175781,82.2030029296875,82.63500213623047,82.63500213623047,0
2012-07-06,82.63400268554688,83.94999694824219,82.29199981689453,82.94999694824219,82.94999694824219,0
2012-07-09,82.31300354003906,83.39299774169922,81.9219970703125,82.22000122070312,82.22000122070312,0
2012-07-10,82.23200225830078,83.0999984741211,82.0199966430664,82.41000366210938,82.41000366210938,0
2012-07-11,82.4209976196289,83.75,82.05400085449219,82.36100006103516,82.36100006103516,0
2012-07-12,82.36000061035156,83.11000061035156,82.01499938964844,82.15899658203125,82.15899658203125,0
2012-07-13,82.15799713134766,84.0,82.15499877929688,82.572998046875,82.572998046875,0
2012-07-16,82.65299987792969,83.25,82.35099792480469,82.62200164794922,82.62200164794922,0
2012-07-17,82.62100219726562,84.0999984741211,82.34500122070312,82.72899627685547,82.72899627685547,0
2012-07-18,82.7229995727539,83.30000305175781,82.37000274658203,82.6240005493164,82.6240005493164,0
2012-07-19,82.63700103759766,83.69999694824219,82.35399627685547,82.56999969482422,82.56999969482422,0
2012-07-20,82.56400299072266,83.25,82.40299987792969,83.19999694824219,83.19999694824219,0
2012-07-23,82.55400085449219,84.25,82.447998046875,82.5979995727539,82.5979995727539,0
2012-07-24,82.59500122070312,83.44999694824219,82.48899841308594,82.78500366210938,82.78500366210938,0
2012-07-25,82.79000091552734,83.9000015258789,82.40599822998047,82.51499938964844,82.51499938964844,0
2012-07-26,82.4990005493164,84.05000305175781,82.41500091552734,82.66899871826172,82.66899871826172,0
2012-07-27,82.66899871826172,83.3499984741211,82.41500091552734,83.06099700927734,83.06099700927734,0
2012-07-30,83.3499984741211,83.3499984741211,82.46700286865234,82.71199798583984,82.71199798583984,0
2012-07-31,82.7249984741211,84.25,82.47200012207031,82.72000122070312,82.72000122070312,0
2012-08-01,82.71900177001953,84.0,82.41600036621094,82.6719970703125,82.6719970703125,0
2012-08-02,82.66799926757812,84.0999984741211,82.25199890136719,82.74700164794922,82.74700164794922,0
2012-08-03,82.76200103759766,83.4000015258789,82.39299774169922,83.25,83.25,0
2012-08-06,82.58599853515625,84.05000305175781,82.3280029296875,82.68499755859375,82.68499755859375,0
2012-08-07,82.68900299072266,83.16999816894531,82.13600158691406,82.53500366210938,82.53500366210938,0
2012-08-08,82.53199768066406,84.0,82.27799987792969,82.50299835205078,82.50299835205078,0
2012-08-09,82.50199890136719,83.1500015258789,82.1719970703125,82.4229965209961,82.4229965209961,0
2012-08-10,82.4229965209961,83.25,82.36299896240234,82.76300048828125,82.76300048828125,0
2012-08-13,82.3740005493164,83.19999694824219,82.06900024414062,82.2229995727539,82.2229995727539,0
2012-08-14,82.22699737548828,83.12999725341797,82.06999969482422,82.27899932861328,82.27899932861328,0
2012-08-15,82.27799987792969,83.80000305175781,82.21600341796875,82.42400360107422,82.42400360107422,0
2012-08-16,82.4219970703125,83.0,82.25299835205078,82.37200164794922,82.37200164794922,0
2012-08-17,82.37999725341797,83.23999786376953,82.0780029296875,82.76599884033203,82.76599884033203,0
2012-08-20,82.38500213623047,83.8499984741211,82.21700286865234,82.4800033569336,82.4800033569336,0
2012-08-21,82.48200225830078,83.0,82.33699798583984,82.48500061035156,82.48500061035156,0
2012-08-22,82.38200378417969,83.0,82.31999969482422,83.0,83.0,0
2012-08-23,82.43900299072266,83.02999877929688,82.2509994506836,82.41200256347656,82.41200256347656,0
2012-08-24,82.40599822998047,83.0999984741211,82.24800109863281,82.97200012207031,82.97200012207031,0
2012-08-27,82.40399932861328,83.0999984741211,82.33799743652344,82.50399780273438,82.50399780273438,0
2012-08-28,82.4990005493164,83.19999694824219,82.38700103759766,82.60900115966797,82.60900115966797,0
2012-08-29,82.61000061035156,83.25,82.2509994506836,82.57599639892578,82.57599639892578,0
2012-08-30,82.58300018310547,83.4000015258789,82.50299835205078,82.64700317382812,82.64700317382812,0
2012-08-31,82.64199829101562,83.4000015258789,81.93000030517578,83.2030029296875,83.2030029296875,0
2012-09-03,83.0,83.4000015258789,82.40699768066406,82.78199768066406,82.78199768066406,0
2012-09-04,82.78099822998047,83.9000015258789,82.61000061035156,83.10700225830078,83.10700225830078,0
2012-09-05,83.10099792480469,84.0999984741211,82.65499877929688,82.66400146484375,82.66400146484375,0
2012-09-06,82.66600036621094,83.69999694824219,82.65599822998047,82.71499633789062,82.71499633789062,0
2012-09-07,82.71099853515625,83.5999984741211,82.66400146484375,83.3499984741211,83.3499984741211,0
2012-09-10,82.5479965209961,83.5,82.43900299072266,82.68699645996094,82.68699645996094,0
2012-09-11,82.68399810791016,83.30000305175781,82.38800048828125,82.43699645996094,82.43699645996094,0
2012-09-12,82.44599914550781,84.05000305175781,82.44300079345703,82.73899841308594,82.73899841308594,0
2012-09-13,82.74700164794922,83.6500015258789,82.59600067138672,82.81300354003906,82.81300354003906,0
2012-09-14,82.80899810791016,83.52999877929688,82.72000122070312,83.06099700927734,83.06099700927734,0
2012-09-17,83.30000305175781,84.3499984741211,83.02200317382812,83.26499938964844,83.26499938964844,0
2012-09-18,83.26899719238281,84.0999984741211,83.16400146484375,83.36699676513672,83.36699676513672,0
2012-09-19,83.36299896240234,84.0,83.11299896240234,83.31400299072266,83.31400299072266,0
2012-09-20,83.3290023803711,84.0,83.04000091552734,83.45899963378906,83.45899963378906,0
2012-09-21,83.4520034790039,83.91100311279297,83.16300201416016,83.91100311279297,83.91100311279297,0
2012-09-24,83.0,84.0,83.0,83.29900360107422,83.29900360107422,0
2012-09-25,83.3030014038086,84.75,83.09600067138672,83.3479995727539,83.3479995727539,0
2012-09-26,83.35299682617188,84.69999694824219,83.25700378417969,83.44300079345703,83.44300079345703,0
2012-09-27,83.44400024414062,84.4000015258789,83.44200134277344,83.75700378417969,83.75700378417969,0
2012-09-28,83.75599670410156,84.66300201416016,83.59700012207031,84.66300201416016,84.66300201416016,0
2012-10-01,83.0,84.4000015258789,83.0,83.64299774169922,83.64299774169922,0
2012-10-02,83.65299987792969,84.3499984741211,83.29100036621094,83.60600280761719,83.60600280761719,0
2012-10-03,83.59700012207031,84.0999984741211,83.24500274658203,83.39800262451172,83.39800262451172,0
2012-10-04,83.4020004272461,84.75,83.25900268554688,83.31300354003906,83.31300354003906,0
2012-10-05,83.30699920654297,84.75,83.22100067138672,83.61000061035156,83.61000061035156,0
2012-10-08,83.46099853515625,84.1500015258789,83.36100006103516,83.55400085449219,83.55400085449219,0
2012-10-09,83.55400085449219,85.25,83.4000015258789,83.80699920654297,83.80699920654297,0
2012-10-10,83.79499816894531,84.37999725341797,83.37999725341797,83.78900146484375,83.78900146484375,0
2012-10-11,83.80799865722656,84.37999725341797,83.4000015258789,83.8290023803711,83.8290023803711,0
2012-10-12,83.83000183105469,84.27999877929688,83.47100067138672,83.96199798583984,83.96199798583984,0
2012-10-15,83.60099792480469,84.37000274658203,83.34200286865234,83.3499984741211,83.3499984741211,0
2012-10-16,83.35299682617188,84.2300033569336,83.32099914550781,83.66699981689453,83.66699981689453,0
2012-10-17,83.67400360107422,84.1500015258789,83.37899780273438,84.0999984741211,84.0999984741211,0
2012-10-18,83.56999969482422,84.25,83.41699981689453,83.72100067138672,83.72100067138672,0
2012-10-19,83.71800231933594,84.30000305175781,83.42400360107422,84.12100219726562,84.12100219726562,0
2012-10-22,83.71900177001953,85.0999984741211,83.51300048828125,83.81900024414062,83.81900024414062,0
2012-10-23,83.82099914550781,85.0,83.56300354003906,84.30000305175781,84.30000305175781,0
2012-10-24,83.75900268554688,85.1500015258789,83.45899963378906,83.75599670410156,83.75599670410156,0
2012-10-25,83.75199890136719,84.36599731445312,83.4990005493164,83.7040023803711,83.7040023803711,0
2012-10-26,83.7030029296875,84.70999908447266,83.4800033569336,83.56199645996094,83.56199645996094,0
2012-10-29,83.6969985961914,84.30000305175781,83.59600067138672,83.74800109863281,83.74800109863281,0
2012-10-30,83.76000213623047,84.30000305175781,83.5790023803711,83.63500213623047,83.63500213623047,0
2012-10-31,83.62999725341797,84.302001953125,83.5780029296875,83.5999984741211,83.5999984741211,0
2012-11-01,83.60800170898438,84.26200103759766,83.55599975585938,83.80999755859375,83.80999755859375,0
2012-11-02,83.79299926757812,85.44999694824219,83.552001953125,84.63800048828125,84.63800048828125,0
2012-11-05,85.44999694824219,85.6500015258789,83.78299713134766,83.98899841308594,83.98899841308594,0
2012-11-06,83.98400115966797,85.44999694824219,83.83699798583984,83.93199920654297,83.93199920654297,0
2012-11-07,83.94400024414062,85.25,83.58100128173828,83.83300018310547,83.83300018310547,0
2012-11-08,83.83200073242188,84.17400360107422,83.572998046875,83.78800201416016,83.78800201416016,0
2012-11-09,83.78199768066406,84.16300201416016,83.68299865722656,84.16300201416016,84.16300201416016,0
2012-11-12,83.93299865722656,84.35399627685547,83.8239974975586,83.92500305175781,83.92500305175781,0
2012-11-13,83.9229965209961,85.4000015258789,83.84500122070312,85.3499984741211,85.3499984741211,0
2012-11-14,85.3499984741211,85.69999694824219,83.87799835205078,83.9800033569336,83.9800033569336,0
2012-11-15,83.97599792480469,85.5999984741211,83.97599792480469,84.08699798583984,84.08699798583984,0
2012-11-16,84.08000183105469,85.5999984741211,83.9000015258789,84.46199798583984,84.46199798583984,0
2012-11-19,83.89600372314453,84.45999908447266,83.88400268554688,84.08200073242188,84.08200073242188,0
2012-11-20,84.11100006103516,85.6500015258789,84.03299713134766,84.13999938964844,84.13999938964844,0
2012-11-21,84.13400268554688,84.53500366210938,83.94000244140625,84.24099731445312,84.24099731445312,0
2012-11-22,84.24500274658203,84.56500244140625,84.13800048828125,84.19400024414062,84.19400024414062,0
2012-11-23,84.19000244140625,85.83000183105469,84.12100219726562,84.30400085449219,84.30400085449219,0
2012-11-26,85.8499984741211,85.8499984741211,84.1520004272461,84.30799865722656,84.30799865722656,0
2012-11-27,84.31099700927734,86.0999984741211,84.20600128173828,84.30999755859375,84.30999755859375,0
2012-11-28,84.3030014038086,85.94999694824219,84.14900207519531,85.94999694824219,85.94999694824219,0
2012-11-29,85.94999694824219,85.94999694824219,84.26100158691406,84.4280014038086,84.4280014038086,0
2012-11-30,84.41899871826172,84.67400360107422,84.08799743652344,84.67400360107422,84.67400360107422,0
2012-12-03,84.447998046875,85.93000030517578,84.26000213623047,85.93000030517578,85.93000030517578,0
2012-12-04,85.93000030517578,85.93000030517578,84.22200012207031,84.34700012207031,84.34700012207031,0
2012-12-05,84.32499694824219,86.0,84.11599731445312,84.46299743652344,84.46299743652344,0
2012-12-06,84.47100067138672,85.8499984741211,84.2969970703125,85.8499984741211,85.8499984741211,0
2012-12-07,85.8499984741211,85.95999908447266,84.29299926757812,84.90599822998047,84.90599822998047,0
2012-12-10,84.50399780273438,85.75,84.24600219726562,84.39800262451172,84.39800262451172,0
2012-12-11,84.41200256347656,85.9000015258789,84.32499694824219,84.36199951171875,84.36199951171875,0
2012-12-12,84.36299896240234,86.0999984741211,84.33699798583984,84.62200164794922,84.62200164794922,0
2012-12-13,84.62000274658203,85.83000183105469,84.30999755859375,84.62000274658203,84.62000274658203,0
2012-12-14,84.6259994506836,86.05000305175781,84.17500305175781,84.48899841308594,84.48899841308594,0
2012-12-17,84.58100128173828,86.05000305175781,84.44400024414062,84.58399963378906,84.58399963378906,0
2012-12-18,84.5770034790039,85.9000015258789,84.3239974975586,84.44200134277344,84.44200134277344,0
2012-12-19,84.43499755859375,84.9800033569336,84.34600067138672,84.39299774169922,84.39299774169922,0
2012-12-20,84.37799835205078,85.8499984741211,84.31099700927734,84.38400268554688,84.38400268554688,0
2012-12-21,84.38300323486328,85.9000015258789,84.05500030517578,84.75399780273438,84.75399780273438,0
2012-12-24,84.37799835205078,85.94999694824219,84.18399810791016,84.51399993896484,84.51399993896484,0
2012-12-25,84.4800033569336,85.94999694824219,84.46299743652344,84.49299621582031,84.49299621582031,0
2012-12-26,84.4739990234375,86.0,84.46600341796875,84.48400115966797,84.48400115966797,0
2012-12-27,84.48799896240234,84.90799713134766,84.19100189208984,84.34100341796875,84.34100341796875,0
2012-12-28,84.34400177001953,85.94999694824219,84.33699798583984,85.69999694824219,85.69999694824219,0
2012-12-31,84.48400115966797,85.01200103759766,84.38400268554688,84.48200225830078,84.48200225830078,0
2013-01-01,84.47699737548828,84.84300231933594,84.44400024414062,84.48100280761719,84.48100280761719,0
2013-01-02,84.49099731445312,86.1500015258789,84.45999908447266,86.1500015258789,86.1500015258789,0
2013-01-03,86.1500015258789,86.1500015258789,84.51899719238281,84.71900177001953,84.71900177001953,0
2013-01-04,84.72899627685547,85.16699981689453,84.55899810791016,85.0,85.0,0
2013-01-07,86.5,86.5,84.76799774169922,85.12699890136719,85.12699890136719,0
2013-01-08,85.12799835205078,86.5,84.83799743652344,85.02300262451172,85.02300262451172,0
2013-01-09,85.00800323486328,86.55000305175781,84.90399932861328,85.07499694824219,85.07499694824219,0
2013-01-10,85.06500244140625,86.69999694824219,84.87000274658203,85.24700164794922,85.24700164794922,0
2013-01-11,85.24500274658203,86.69999694824219,85.03099822998047,85.03099822998047,85.03099822998047,0
2013-01-14,85.20099639892578,85.4990005493164,84.94000244140625,85.25499725341797,85.25499725341797,0
2013-01-15,85.25199890136719,86.19999694824219,85.09600067138672,85.25,85.25,0
2013-01-16,85.2490005493164,85.8290023803711,85.01200103759766,85.29199981689453,85.29199981689453,0
2013-01-17,85.29199981689453,86.94999694824219,85.15499877929688,85.50700378417969,85.50700378417969,0
2013-01-18,85.49700164794922,86.94999694824219,85.18900299072266,86.02799987792969,86.02799987792969,0
2013-01-21,85.47599792480469,85.74400329589844,85.17400360107422,85.39700317382812,85.39700317382812,0
2013-01-22,85.39099884033203,87.25,85.375,85.84700012207031,85.84700012207031,0
2013-01-23,85.84500122070312,86.52999877929688,85.7969970703125,85.8479995727539,85.8479995727539,0
2013-01-24,85.83799743652344,87.44999694824219,85.83699798583984,86.00700378417969,86.00700378417969,0
2013-01-25,86.00499725341797,87.44999694824219,85.20899963378906,86.13200378417969,86.13200378417969,0
2013-01-28,86.12200164794922,87.5999984741211,85.96099853515625,86.16200256347656,86.16200256347656,0
2013-01-29,86.16799926757812,86.5479965209961,85.94999694824219,86.16300201416016,86.16300201416016,0
2013-01-30,86.17500305175781,87.5999984741211,85.95999908447266,86.17900085449219,86.17900085449219,0
2013-01-31,86.17500305175781,87.5999984741211,85.8239974975586,86.1760025024414,86.1760025024414,0
2013-02-01,86.1719970703125,87.5,85.88099670410156,86.53099822998047,86.53099822998047,0
2013-02-04,86.05000305175781,87.3499984741211,85.87000274658203,85.9229965209961,85.9229965209961,0
2013-02-05,85.89900207519531,86.80799865722656,85.89900207519531,86.18199920654297,86.18199920654297,0
2013-02-06,86.1780014038086,87.5999984741211,86.02400207519531,86.16899871826172,86.16899871826172,0
2013-02-07,86.16300201416016,87.3499984741211,85.88899993896484,85.91699981689453,85.91699981689453,0
2013-02-08,85.90899658203125,87.5999984741211,85.83999633789062,86.59600067138672,86.59600067138672,0
2013-02-11,86.15399932861328,87.55000305175781,85.8489990234375,86.11499786376953,86.11499786376953,0
2013-02-12,86.11100006103516,87.44999694824219,85.76100158691406,86.01000213623047,86.01000213623047,0
2013-02-13,86.01899719238281,86.427001953125,85.21399688720703,86.01200103759766,86.01200103759766,0
2013-02-14,86.01300048828125,87.30000305175781,85.78299713134766,85.8489990234375,85.8489990234375,0
2013-02-15,85.85399627685547,87.4000015258789,85.7030029296875,86.0479965209961,86.0479965209961,0
2013-02-18,86.2040023803711,86.46399688720703,85.85199737548828,86.10900115966797,86.10900115966797,0
2013-02-19,86.10299682617188,87.5999984741211,85.9540023803711,86.15899658203125,86.15899658203125,0
